arm_id,model_id,feature_family,outer_fold,rmse,mae,r2
C011,extra_trees,metadata_only,O6,0.49749150864841796,0.36896434667663613,-0.28004444166887543
C011,extra_trees,weather_only,O1,0.4185656772439969,0.32681875069095734,0.09823550668878411
C011,extra_trees,weather_only,O2,0.3670915719127743,0.29658984174006126,0.08325271823133673
C011,extra_trees,weather_only,O3,0.4777645182439458,0.3679503899659904,0.010529885421072804
C011,extra_trees,weather_only,O4,0.4290510119242823,0.34343432897616194,-0.06385159039785449
C011,extra_trees,weather_only,O5,0.6091153679393467,0.47417148445134455,0.0022227894672095516
C011,extra_trees,weather_only,O6,0.47026611183339584,0.34701847405716313,-0.14377624100059383
C011,hist_gradient_boosting,full,O1,0.4414674001570408,0.35116177982701546,-0.003143776432428469
C011,hist_gradient_boosting,full,O2,0.36654646910078376,0.30058502258616104,0.08597329552228816
C011,hist_gradient_boosting,full,O3,0.47946982849137637,0.361900242144932,0.003453742921540215
C011,hist_gradient_boosting,full,O4,0.4291260059724032,0.3449209862333186,-0.06422352523898867
C011,hist_gradient_boosting,full,O5,0.6137803645656945,0.47781972469056927,-0.013118972141161978
C011,hist_gradient_boosting,full,O6,0.4871012961518609,0.36292703159567624,-0.22713480361877525
C011,hist_gradient_boosting,metadata_only,O1,0.4426053195459019,0.3613225161302785,-0.00832181632665474
C011,hist_gradient_boosting,metadata_only,O2,0.3837087069274309,0.3117550371788383,-0.0016225925404429464
C011,hist_gradient_boosting,metadata_only,O3,0.49300948804434186,0.3853178822948855,-0.053623503424553576
C011,hist_gradient_boosting,metadata_only,O4,0.4228595770737049,0.3435125248575514,-0.03336923587470486
C011,hist_gradient_boosting,metadata_only,O5,0.6650414141546936,0.5240306746911921,-0.18941072043835971
C011,hist_gradient_boosting,metadata_only,O6,0.49749150828724903,0.36896434642994325,-0.2800444398103019
C011,hist_gradient_boosting,weather_only,O1,0.451669380639979,0.35892849290518714,-0.050043293234595554
C011,hist_gradient_boosting,weather_only,O2,0.36762380027189945,0.3002430575772285,0.08059249585684125
C011,hist_gradient_boosting,weather_only,O3,0.47775317893633656,0.3608925469835277,0.010576853215556126
C011,hist_gradient_boosting,weather_only,O4,0.4276117069803044,0.3438321507084792,-0.056725917695140904
C011,hist_gradient_boosting,weather_only,O5,0.6160358689931434,0.4791146434409823,-0.020578620779448054
C011,hist_gradient_boosting,weather_only,O6,0.4823641668634803,0.35564840291339705,-0.20338274353792385
C011,lightgbm,full,O1,0.438057024568661,0.3508350285049105,0.012295111709884177
C011,lightgbm,full,O2,0.3699002056851035,0.3035318269229449,0.06917090564667272
C011,lightgbm,full,O3,0.48466014147764047,0.3670276534684171,-0.018238478344595244
C011,lightgbm,full,O4,0.4345621125188433,0.3509212266893669,-0.0913571672835054
C011,lightgbm,full,O5,0.6233494577601671,0.47519284346222707,-0.04495512102251986
C011,lightgbm,full,O6,0.48658183925469994,0.36333660553347014,-0.22451890524334184
C011,lightgbm,metadata_only,O1,0.4426053194751578,0.3613225158977532,-0.008321816004323468
C011,lightgbm,metadata_only,O2,0.3837087070445026,0.31175503747032857,-0.0016225931516442582
C011,lightgbm,metadata_only,O3,0.4930094879253663,0.38531788196028305,-0.053623502916021915
C011,lightgbm,metadata_only,O4,0.42285957631100146,0.3435125241572485,-0.03336923214696985
C011,lightgbm,metadata_only,O5,0.6650414150407659,0.5240306752666477,-0.18941072360779798
C011,lightgbm,metadata_only,O6,0.4974915081522263,0.3689643460804648,-0.2800444391154755
C011,lightgbm,weather_only,O1,0.4408285117660285,0.3502252903359594,-0.00024239271807235951
C011,lightgbm,weather_only,O2,0.37504807292911224,0.30795656649203423,0.04308209604933022
C011,lightgbm,weather_only,O3,0.4866407493934368,0.3707256014586655,-0.026577732165969037
C011,lightgbm,weather_only,O4,0.4316380674530209,0.34763901959794535,-0.0767197141570577
C011,lightgbm,weather_only,O5,0.6210324493250081,0.47473285668464765,-0.037201300048976815
C011,lightgbm,weather_only,O6,0.49433190002522626,0.36908201012064057,-0.263836743223439
C011,linear_shrinkage,full,O1,0.4563666658644981,0.36492526383364987,-0.07199740780130681
C011,linear_shrinkage,full,O2,0.44029071596769687,0.35784582500175494,-0.3188027971799299
C011,linear_shrinkage,full,O3,0.4883705060508325,0.37845856600588096,-0.03388861013879363
C011,linear_shrinkage,full,O4,0.4273213054870258,0.3463036583415352,-0.05529110860821285
C011,linear_shrinkage,full,O5,0.665041413886393,0.5240306746801426,-0.1894107194786614
C011,linear_shrinkage,full,O6,0.5139093288157948,0.3966229631541527,-0.3659245347361768
C011,linear_shrinkage,metadata_only,O1,0.44260531965583005,0.3613225162697384,-0.008321816827520756
C011,linear_shrinkage,metadata_only,O2,0.38370870675796104,0.31175503697337964,-0.0016225916556840136
C011,linear_shrinkage,metadata_only,O3,0.49300948829053354,0.3853178826133918,-0.053623504476838724
C011,linear_shrinkage,metadata_only,O4,0.4228595769256197,0.3435125247662084,-0.033369235150934484
C011,linear_shrinkage,metadata_only,O5,0.6650414138863886,0.5240306746801426,-0.1894107194786454
C011,linear_shrinkage,metadata_only,O6,0.4974915086484273,0.368964346676641,-0.28004444166892317
C011,linear_shrinkage,weather_only,O1,0.463158840849046,0.3748571051706322,-0.10414426728079884
C011,linear_shrinkage,weather_only,O2,0.38370870675796104,0.31175503697337964,-0.0016225916556840136
C011,linear_shrinkage,weather_only,O3,0.4883705060508325,0.37845856600588096,-0.03388861013879363
C011,linear_shrinkage,weather_only,O4,0.4273213054870258,0.3463036583415352,-0.05529110860821285
C011,linear_shrinkage,weather_only,O5,0.665041413886393,0.5240306746801426,-0.1894107194786614
C011,linear_shrinkage,weather_only,O6,0.5004488472273128,0.37606659662851616,-0.2953081246516951
C100,catboost,full,O1,0.41792648159454715,0.33783482487579936,0.10098759008348224
C100,catboost,full,O2,0.36075509198882755,0.29209586832613477,0.11462808148632087
C100,catboost,full,O3,0.47484308081879784,0.3686493036623417,0.02259372421617467
C100,catboost,full,O4,0.41097409766082377,0.3298064374526805,0.023905002196166203
C100,catboost,full,O5,0.628797393736455,0.48893937986725916,-0.06330029047172969
C100,catboost,full,O6,0.4770949031617607,0.3594057623707163,-0.17723524849084105
C100,catboost,metadata_only,O1,0.44260531961029004,0.36132251616874933,-0.008321816620026734
C100,catboost,metadata_only,O2,0.3837087069112336,0.3117550371744682,-0.0016225924558810334
C100,catboost,metadata_only,O3,0.49300948815682993,0.38531788240577325,-0.05362350390535586
C100,catboost,metadata_only,O4,0.4228595768359561,0.34351252468057647,-0.03336923471270081
C100,catboost,metadata_only,O5,0.6650414143594211,0.5240306749430401,-0.18941072117066016
C100,catboost,metadata_only,O6,0.4974915083189611,0.36896434647912735,-0.2800444399734918
C100,catboost,weather_only,O1,0.4143233061844964,0.33567163610061557,0.11642253213494025
C100,catboost,weather_only,O2,0.35957809569462285,0.2901274462602049,0.12039586994266438
C100,catboost,weather_only,O3,0.4767115101552247,0.37099594915377726,0.014886725588660776
C100,catboost,weather_only,O4,0.42177286547580695,0.34131207918491374,-0.02806472618809641
C100,catboost,weather_only,O5,0.6290752239653628,0.4904731206959741,-0.0642401233340133
C100,catboost,weather_only,O6,0.47979690362521243,0.3588966038767509,-0.19060742062368963
C100,extra_trees,full,O1,0.421346608983103,0.3387936876169959,0.08621313451537627
C100,extra_trees,full,O2,0.3779370239634715,0.3019361256241745,0.028283266593466472
C100,extra_trees,full,O3,0.4752887282925159,0.368910335826859,0.020758241911387754
C100,extra_trees,full,O4,0.42142643934908547,0.33918795297410265,-0.026376603277802113
C100,extra_trees,full,O5,0.6374836190309107,0.49349189105550145,-0.09288011892289805
C100,extra_trees,full,O6,0.47560616155252955,0.3575744926414668,-0.16989974918191564
C100,extra_trees,metadata_only,O1,0.4426053196558245,0.3613225162697361,-0.008321816827495443
C100,extra_trees,metadata_only,O2,0.3837087067579609,0.31175503697337864,-0.0016225916556835696
C100,extra_trees,metadata_only,O3,0.4930094882905317,0.3853178826133897,-0.05362350447683095
C100,extra_trees,metadata_only,O4,0.4228595769256231,0.343512524766212,-0.033369235150950693
C100,extra_trees,metadata_only,O5,0.665041413886377,0.5240306746801361,-0.1894107194786041
C100,extra_trees,metadata_only,O6,0.4974915086484155,0.3689643466766335,-0.2800444416688628
C100,extra_trees,weather_only,O1,0.4207827967171533,0.3380884051568505,0.08865701102811863
C100,extra_trees,weather_only,O2,0.37250005240225176,0.2978974947903898,0.05604024246438821
C100,extra_trees,weather_only,O3,0.47944910621973474,0.3764834366577492,0.0035398807961790624
C100,extra_trees,weather_only,O4,0.43139886871509514,0.3493165777053006,-0.07552668391466022
C100,extra_trees,weather_only,O5,0.6360891519735175,0.4991219308002418,-0.0881040950282519
C100,extra_trees,weather_only,O6,0.48133671618958984,0.36059842361917965,-0.19826171800185444
C100,hist_gradient_boosting,full,O1,0.4312915902948675,0.34623971067180503,0.04256811798826077
C100,hist_gradient_boosting,full,O2,0.37289043877369993,0.2999694317808129,0.05406063401057504
C100,hist_gradient_boosting,full,O3,0.48567446815263293,0.37687677226972194,-0.02250500304136782
C100,hist_gradient_boosting,full,O4,0.4236379129071181,0.3425534936047935,-0.03717687592119523
C100,hist_gradient_boosting,full,O5,0.6199052059645572,0.4803284637903112,-0.033439444495296344
C100,hist_gradient_boosting,full,O6,0.4671413654568422,0.33943649845969953,-0.12862679017714052
C100,hist_gradient_boosting,metadata_only,O1,0.44260531950058624,0.3613225160835903,-0.00832181612018279
C100,hist_gradient_boosting,metadata_only,O2,0.3837087069290472,0.31175503715130226,-0.0016225925488813076
C100,hist_gradient_boosting,metadata_only,O3,0.49300948802714534,0.3853178822870947,-0.05362350335105126
C100,hist_gradient_boosting,metadata_only,O4,0.42285957723027556,0.343512524966158,-0.03336923663994873
C100,hist_gradient_boosting,metadata_only,O5,0.6650414141863703,0.5240306747282585,-0.18941072055166552
C100,hist_gradient_boosting,metadata_only,O6,0.49749150829366295,0.3689643464029149,-0.28004443984330796
C100,hist_gradient_boosting,weather_only,O1,0.43620852872623084,0.352304113884848,0.0206132809184012
C100,hist_gradient_boosting,weather_only,O2,0.3793416811325598,0.29944412390842445,0.021046794556125348
C100,hist_gradient_boosting,weather_only,O3,0.48842440105136936,0.37853313457425625,-0.03411681598303251
C100,hist_gradient_boosting,weather_only,O4,0.4242240723609114,0.3446398269301303,-0.040049006120770114
C100,hist_gradient_boosting,weather_only,O5,0.6210243557781906,0.48009977106168833,-0.037174265768919135
C100,hist_gradient_boosting,weather_only,O6,0.462851722037363,0.33463165934072686,-0.10799415893625053
C100,lightgbm,full,O1,0.4263065541908257,0.3427113056091043,0.06457294941886027
C100,lightgbm,full,O2,0.3804551612391038,0.3035664896076845,0.015291325141492451
C100,lightgbm,full,O3,0.4833130756775392,0.3763725592181799,-0.012586154370629155
C100,lightgbm,full,O4,0.41503984541644384,0.3377894594272445,0.004496545847812672
C100,lightgbm,full,O5,0.6299177902646222,0.49237436002966756,-0.06709286122961533
C100,lightgbm,full,O6,0.47160694328330177,0.34612016997761413,-0.15030785128341884
C100,lightgbm,metadata_only,O1,0.44260531951702536,0.3613225159102149,-0.008321816195084653
C100,lightgbm,metadata_only,O2,0.38370870719437955,0.311755037527383,-0.0016225939341139028
C100,lightgbm,metadata_only,O3,0.4930094882033489,0.3853178823443527,-0.0536235041041897
C100,lightgbm,metadata_only,O4,0.4228595764107076,0.34351252423442324,-0.03336923263428626
C100,lightgbm,metadata_only,O5,0.66504141498621,0.5240306752136067,-0.1894107234126543
C100,lightgbm,metadata_only,O6,0.49749150798031694,0.3689643460040059,-0.2800444382308307
C100,lightgbm,weather_only,O1,0.4334262073699625,0.3506198367277925,0.03306731566615062
C100,lightgbm,weather_only,O2,0.37465459338849133,0.3006606674491203,0.04508893265788172
C100,lightgbm,weather_only,O3,0.48643741687845266,0.3781459893933452,-0.025720043925594016
C100,lightgbm,weather_only,O4,0.4171862361979218,0.33947722958463816,-0.005826629461919364
C100,lightgbm,weather_only,O5,0.6277693178004286,0.4878510007287682,-0.05982616730859869
C100,lightgbm,weather_only,O6,0.47393531156197904,0.34709597551306726,-0.1616942481978545
C100,linear_shrinkage,full,O1,0.4447458407113039,0.36355223371335843,-0.018098261143076
C100,linear_shrinkage,full,O2,0.3857695940410224,0.30917285031749486,-0.012410852049076437
C100,linear_shrinkage,full,O3,0.5001967930067294,0.39540288702664245,-0.08456778649006802
C100,linear_shrinkage,full,O4,0.43001161473712035,0.3492665411304617,-0.06862064028593906
C100,linear_shrinkage,full,O5,0.6544918132446722,0.5157303551745508,-0.15197460067364044
C100,linear_shrinkage,full,O6,0.5025213171957704,0.366071070091055,-0.30605865682840516
C100,linear_shrinkage,metadata_only,O1,0.4426053196558301,0.3613225162697387,-0.008321816827520978
C100,linear_shrinkage,metadata_only,O2,0.3837087067579616,0.31175503697338036,-0.0016225916556871223
C100,linear_shrinkage,metadata_only,O3,0.4930094882905326,0.3853178826133904,-0.05362350447683495
C100,linear_shrinkage,metadata_only,O4,0.42285957692562226,0.34351252476621164,-0.03336923515094692
C100,linear_shrinkage,metadata_only,O5,0.6650414138863813,0.5240306746801372,-0.1894107194786192
C100,linear_shrinkage,metadata_only,O6,0.4974915086484251,0.3689643466766386,-0.2800444416689125
C100,linear_shrinkage,weather_only,O1,0.44459263042599695,0.36328118017269034,-0.01739693358244443
C100,linear_shrinkage,weather_only,O2,0.38482386489779424,0.30822722682497283,-0.00745300762907708
C100,linear_shrinkage,weather_only,O3,0.49963893709642504,0.39097140202799174,-0.08214995746724818
C100,linear_shrinkage,weather_only,O4,0.4261977930618792,0.3492032965116192,-0.049749264446479646
C100,linear_shrinkage,weather_only,O5,0.6546129510452006,0.5159010807272835,-0.1524010707402852
C100,linear_shrinkage,weather_only,O6,0.5023024873353397,0.3656565933272308,-0.304921421869333
C101,catboost,full,O1,0.41878293027637964,0.33839578279323895,0.0972991570341114
C101,catboost,full,O2,0.36947065842236715,0.2949854107222222,0.07133150425577661
C101,catboost,full,O3,0.47975884439155037,0.3721363160228287,0.0022519800475624407
C101,catboost,full,O4,0.4094615671984067,0.3310089622895641,0.031076532654340516
C101,catboost,full,O5,0.6289746641737081,0.4902002425814655,-0.063899905797981
C101,catboost,full,O6,0.4809419530899558,0.3593891576654807,-0.19629704122133718
C101,catboost,metadata_only,O1,0.4426053196101418,0.36132251616849637,-0.008321816619351274
C101,catboost,metadata_only,O2,0.3837087068805561,0.3117550371377834,-0.00162259229572137
C101,catboost,metadata_only,O3,0.493009488176059,0.3853178824429814,-0.053623503987545895
C101,catboost,metadata_only,O4,0.42285957681345787,0.343512524665468,-0.033369234602740105
C101,catboost,metadata_only,O5,0.6650414143281079,0.5240306749341953,-0.1894107210586542
C101,catboost,metadata_only,O6,0.4974915084289071,0.36896434652735477,-0.28004444053927346
C101,catboost,weather_only,O1,0.4258694187061244,0.34073416265046236,0.06649034292580602
C101,catboost,weather_only,O2,0.36645209137009693,0.2920613374854722,0.0864439188560614
C101,catboost,weather_only,O3,0.48053723842821316,0.37418122736133264,-0.0009882776615768307
C101,catboost,weather_only,O4,0.4236170979515332,0.34304511524015163,-0.03707495746877054
C101,catboost,weather_only,O5,0.6345627898116586,0.49511874108845216,-0.08288832226024745
C101,catboost,weather_only,O6,0.47593387733119685,0.356124772695147,-0.1715125402979103
C101,extra_trees,full,O1,0.421346608983103,0.3387936876169959,0.08621313451537627
C101,extra_trees,full,O2,0.38155010172799175,0.30428941014982713,0.009615234918461946
C101,extra_trees,full,O3,0.47346190831129337,0.3669997618180552,0.028271403484353086
C101,extra_trees,full,O4,0.41477434959860066,0.3349941857468009,0.005769760799555157
C101,extra_trees,full,O5,0.6326070490057457,0.49155403051829927,-0.07622362247513492
C101,extra_trees,full,O6,0.4828387977441499,0.35999149593837154,-0.20575208874826867
C101,extra_trees,metadata_only,O1,0.4426053196558245,0.3613225162697361,-0.008321816827495443
C101,extra_trees,metadata_only,O2,0.38370870675796104,0.3117550369733787,-0.0016225916556840136
C101,extra_trees,metadata_only,O3,0.4930094882905317,0.38531788261338973,-0.05362350447683095
C101,extra_trees,metadata_only,O4,0.422859576925623,0.343512524766212,-0.03336923515095047
C101,extra_trees,metadata_only,O5,0.6650414138863766,0.5240306746801358,-0.18941071947860255
C101,extra_trees,metadata_only,O6,0.4974915086484158,0.36896434667663364,-0.28004444166886433
C101,extra_trees,weather_only,O1,0.41926970223210525,0.33761227214072054,0.09519943043797585
C101,extra_trees,weather_only,O2,0.372861252934289,0.2976299761518645,0.05420870406616307
C101,extra_trees,weather_only,O3,0.47568393449049523,0.37140720389686116,0.019129070896815037
C101,extra_trees,weather_only,O4,0.42738176507186665,0.3479137956854577,-0.055589745605906904
C101,extra_trees,weather_only,O5,0.6357070932657392,0.4978766831991862,-0.0867973763241956
C101,extra_trees,weather_only,O6,0.4836228371710888,0.36128639545327484,-0.2096710974206044
C101,hist_gradient_boosting,full,O1,0.4292726343989046,0.3395683896446216,0.05151096960442869
C101,hist_gradient_boosting,full,O2,0.3745237049912558,0.2951724538856241,0.04575602682289104
C101,hist_gradient_boosting,full,O3,0.485509487324677,0.37671457924781887,-0.021810442874398372
C101,hist_gradient_boosting,full,O4,0.4244742956682416,0.34615356948496345,-0.041276287975116954
C101,hist_gradient_boosting,full,O5,0.6202140233029346,0.48198588395985953,-0.03446935522785366
C101,hist_gradient_boosting,full,O6,0.4680409426512906,0.34241826528872166,-0.13297778355508005
C101,hist_gradient_boosting,metadata_only,O1,0.4426053195459041,0.3613225161302806,-0.008321816326664955
C101,hist_gradient_boosting,metadata_only,O2,0.38370870691810677,0.31175503716816594,-0.0016225924917641077
C101,hist_gradient_boosting,metadata_only,O3,0.4930094880471678,0.3853178822960724,-0.05362350343663236
C101,hist_gradient_boosting,metadata_only,O4,0.4228595770715258,0.3435125248567629,-0.033369235864054714
C101,hist_gradient_boosting,metadata_only,O5,0.6650414141535939,0.5240306746931398,-0.18941072043442575
C101,hist_gradient_boosting,metadata_only,O6,0.4974915082890715,0.368964346432662,-0.2800444398196804
C101,hist_gradient_boosting,weather_only,O1,0.43859766848815457,0.3367861970115241,0.009855583804729284
C101,hist_gradient_boosting,weather_only,O2,0.3743390227154801,0.2986646226668301,0.046696893823754415
C101,hist_gradient_boosting,weather_only,O3,0.4821437997946127,0.3745467013993156,-0.00769259606730377
C101,hist_gradient_boosting,weather_only,O4,0.4242572486659441,0.34563036623078874,-0.04021168586739288
C101,hist_gradient_boosting,weather_only,O5,0.6211614971683326,0.4854039178288726,-0.03763239667714102
C101,hist_gradient_boosting,weather_only,O6,0.4692548083690494,0.3423962187031781,-0.13886216744243685
C101,lightgbm,full,O1,0.4249755021200185,0.3435353826969088,0.0704051765639141
C101,lightgbm,full,O2,0.37046926706998085,0.2940950260533715,0.06630469289682905
C101,lightgbm,full,O3,0.4968508907550475,0.38613724159179136,-0.07010659512311945
C101,lightgbm,full,O4,0.4220123738057464,0.3460664187908137,-0.029232653278795873
C101,lightgbm,full,O5,0.6324652622723508,0.4934661687500383,-0.07574124678381655
C101,lightgbm,full,O6,0.4630017065201449,0.343096407143645,-0.10871235376235644
C101,lightgbm,metadata_only,O1,0.44260531947515835,0.3613225158977508,-0.00832181600432591
C101,lightgbm,metadata_only,O2,0.3837087070445026,0.3117550374703284,-0.0016225931516444803
C101,lightgbm,metadata_only,O3,0.49300948792536586,0.3853178819602824,-0.05362350291602014
C101,lightgbm,metadata_only,O4,0.42285957631100324,0.34351252415725,-0.03336923214697829
C101,lightgbm,metadata_only,O5,0.6650414150407724,0.5240306752666528,-0.1894107236078213
C101,lightgbm,metadata_only,O6,0.4974915081522271,0.3689643460804649,-0.2800444391154795
C101,lightgbm,weather_only,O1,0.4256944938648674,0.34516540956021174,0.06725705913077085
C101,lightgbm,weather_only,O2,0.3709687554420229,0.29987892357610085,0.0637852701859285
C101,lightgbm,weather_only,O3,0.4956366316678706,0.38529626919622206,-0.06488249715246042
C101,lightgbm,weather_only,O4,0.4246969526893467,0.3464124869392666,-0.04236897267393802
C101,lightgbm,weather_only,O5,0.6289037296187359,0.490400629923514,-0.06365995015231096
C101,lightgbm,weather_only,O6,0.47253335666476426,0.3512026248682311,-0.1548315644326237
C101,linear_shrinkage,full,O1,0.4447458407113039,0.36355223371335843,-0.018098261143076
C101,linear_shrinkage,full,O2,0.3857695940410224,0.30917285031749486,-0.012410852049076437
C101,linear_shrinkage,full,O3,0.5002458957726252,0.39545188300339185,-0.08478073424509369
C101,linear_shrinkage,full,O4,0.4228595769256252,0.3435125247662147,-0.03336923515096113
C101,linear_shrinkage,full,O5,0.6650414138863858,0.5240306746801368,-0.18941071947863564
C101,linear_shrinkage,full,O6,0.5039360194032639,0.3665280523443514,-0.3134226623319283
C101,linear_shrinkage,metadata_only,O1,0.4426053196558301,0.3613225162697387,-0.008321816827520978
C101,linear_shrinkage,metadata_only,O2,0.3837087067579616,0.31175503697338036,-0.0016225916556871223
C101,linear_shrinkage,metadata_only,O3,0.4930094882905326,0.3853178826133904,-0.05362350447683495
C101,linear_shrinkage,metadata_only,O4,0.42285957692562226,0.34351252476621164,-0.03336923515094692
C101,linear_shrinkage,metadata_only,O5,0.6650414138863813,0.5240306746801372,-0.1894107194786192
C101,linear_shrinkage,metadata_only,O6,0.4974915086484252,0.3689643466766386,-0.28004444166891274
C101,linear_shrinkage,weather_only,O1,0.44459263042599695,0.36328118017269034,-0.01739693358244443
C101,linear_shrinkage,weather_only,O2,0.3848251213875664,0.30822633310307046,-0.007459586516625816
C101,linear_shrinkage,weather_only,O3,0.49779306326500955,0.3893990754761615,-0.074168904270842
C101,linear_shrinkage,weather_only,O4,0.4228595769256252,0.3435125247662147,-0.03336923515096113
C101,linear_shrinkage,weather_only,O5,0.6650414138863858,0.5240306746801368,-0.18941071947863564
C101,linear_shrinkage,weather_only,O6,0.5039360194032639,0.3665280523443514,-0.3134226623319283
C110,catboost,full,O1,0.4179264815945463,0.3378348248758011,0.1009875900834859
C110,catboost,full,O2,0.3607550919888275,0.29209586832613527,0.11462808148632098
C110,catboost,full,O3,0.47484308081879817,0.3686493036623422,0.022593724216173228
C110,catboost,full,O4,0.41097409766082177,0.329806437452679,0.02390500219617575
C110,catboost,full,O5,0.6287973937364493,0.4889393798672552,-0.06330029047171037
C110,catboost,full,O6,0.47709490316176,0.3594057623707161,-0.17723524849083772
C110,catboost,metadata_only,O1,0.44260531961028954,0.3613225161687518,-0.008321816620024292
C110,catboost,metadata_only,O2,0.38370870691123354,0.3117550371744683,-0.0016225924558805893
C110,catboost,metadata_only,O3,0.4930094881568304,0.3853178824057738,-0.05362350390535764
C110,catboost,metadata_only,O4,0.4228595768359543,0.34351252468057486,-0.033369234712692375
C110,catboost,metadata_only,O5,0.6650414143594146,0.524030674943035,-0.18941072117063662
C110,catboost,metadata_only,O6,0.4974915083189602,0.3689643464791273,-0.2800444399734874
C110,catboost,weather_only,O1,0.4143233061844952,0.33567163610061607,0.11642253213494536
C110,catboost,weather_only,O2,0.3595780956946229,0.2901274462602055,0.12039586994266416
C110,catboost,weather_only,O3,0.4767115101552251,0.37099594915377765,0.014886725588659222
C110,catboost,weather_only,O4,0.42177286547580506,0.3413120791849121,-0.028064726188087308
C110,catboost,weather_only,O5,0.6290752239653571,0.49047312069597004,-0.06424012333399443
C110,catboost,weather_only,O6,0.4797969036252117,0.35889660387675076,-0.19060742062368607
C110,extra_trees,full,O1,0.42100021503518914,0.33820913683744824,0.08771498653718224
C110,extra_trees,full,O2,0.3782265745670618,0.3020181308925704,0.02679376475013151
C110,extra_trees,full,O3,0.4817103853312031,0.3787420804631583,-0.005881716232770673
C110,extra_trees,full,O4,0.4210404309799986,0.33877208604104214,-0.024497231338590053
C110,extra_trees,full,O5,0.637916488723985,0.49347260229353,-0.09436481682937914
C110,extra_trees,full,O6,0.4751725005661469,0.3574346644053654,-0.16776727646735323
C110,extra_trees,metadata_only,O1,0.44260531965582445,0.3613225162697358,-0.008321816827495443
C110,extra_trees,metadata_only,O2,0.38370870675796104,0.31175503697337875,-0.0016225916556840136
C110,extra_trees,metadata_only,O3,0.4930094882905324,0.38531788261339095,-0.05362350447683406
C110,extra_trees,metadata_only,O4,0.4228595769256208,0.34351252476620914,-0.03336923515093981
C110,extra_trees,metadata_only,O5,0.6650414138863838,0.524030674680141,-0.1894107194786283
C110,extra_trees,metadata_only,O6,0.49749150864841796,0.36896434667663613,-0.28004444166887543
C110,extra_trees,weather_only,O1,0.42375510094979335,0.33941821635624003,0.07573654114798878
C110,extra_trees,weather_only,O2,0.37265911542517616,0.2980278592774979,0.055233900830211735
C110,extra_trees,weather_only,O3,0.47951012196802134,0.37656058948244814,0.00328624124287602
C110,extra_trees,weather_only,O4,0.4313387499627052,0.3493546609266384,-0.07522693896074095
C110,extra_trees,weather_only,O5,0.6360965024465595,0.49914236276571583,-0.08812924284284507
C110,extra_trees,weather_only,O6,0.48147306218441327,0.3607187919942345,-0.19894066610695527
C110,hist_gradient_boosting,full,O1,0.4312915902948653,0.3462397106718028,0.04256811798827054
C110,hist_gradient_boosting,full,O2,0.3728904387737,0.29996943178081353,0.054060634010574704
C110,hist_gradient_boosting,full,O3,0.485674468152634,0.3768767722697233,-0.022505003041372262
C110,hist_gradient_boosting,full,O4,0.42363791290710906,0.3425534936047861,-0.0371768759211506
C110,hist_gradient_boosting,full,O5,0.6199052059645627,0.48032846379031524,-0.033439444495314774
C110,hist_gradient_boosting,full,O6,0.46714136545684304,0.33943649845970053,-0.1286267901771445
C110,hist_gradient_boosting,metadata_only,O1,0.4426053195018439,0.3613225160864308,-0.008321816125913317
C110,hist_gradient_boosting,metadata_only,O2,0.38370870692904707,0.31175503715130215,-0.0016225925488806414
C110,hist_gradient_boosting,metadata_only,O3,0.49300948802714656,0.3853178822870964,-0.05362350335105637
C110,hist_gradient_boosting,metadata_only,O4,0.4228595772324287,0.3435125249681197,-0.03336923665047231
C110,hist_gradient_boosting,metadata_only,O5,0.665041414190203,0.5240306747264268,-0.189410720565375
C110,hist_gradient_boosting,metadata_only,O6,0.49749150829133026,0.36896434640151504,-0.280044439831304
C110,hist_gradient_boosting,weather_only,O1,0.43620852872622856,0.35230411388484567,0.020613280918411636
C110,hist_gradient_boosting,weather_only,O2,0.37934168113256006,0.2994441239084251,0.021046794556123904
C110,hist_gradient_boosting,weather_only,O3,0.4884244010513704,0.3785331345742576,-0.03411681598303695
C110,hist_gradient_boosting,weather_only,O4,0.42422407236090576,0.3446398269301253,-0.04004900612074214
C110,hist_gradient_boosting,weather_only,O5,0.6210243557782097,0.480099771061695,-0.037174265768983306
C110,hist_gradient_boosting,weather_only,O6,0.46285172203736485,0.33463165934072897,-0.10799415893625897
C110,lightgbm,full,O1,0.4263065541908249,0.34271130560910507,0.0645729494188636
C110,lightgbm,full,O2,0.38045516123910395,0.30356648960768506,0.015291325141491674
C110,lightgbm,full,O3,0.4833130756775395,0.37637255921818036,-0.012586154370630709
C110,lightgbm,full,O4,0.41503984541644195,0.33778945942724303,0.004496545847821776
C110,lightgbm,full,O5,0.629917790264617,0.49237436002966345,-0.06709286122959779
C110,lightgbm,full,O6,0.47160694328330105,0.3461201699776135,-0.15030785128341506
C110,lightgbm,metadata_only,O1,0.44260531951702486,0.36132251591021736,-0.008321816195082432
C110,lightgbm,metadata_only,O2,0.3837087071943795,0.3117550375273831,-0.0016225939341136808
C110,lightgbm,metadata_only,O3,0.4930094882033494,0.3853178823443533,-0.0536235041041917
C110,lightgbm,metadata_only,O4,0.4228595764107059,0.3435125242344218,-0.033369232634278045
C110,lightgbm,metadata_only,O5,0.6650414149862036,0.5240306752136015,-0.1894107234126312
C110,lightgbm,metadata_only,O6,0.49749150798031616,0.3689643460040058,-0.2800444382308269
C110,lightgbm,weather_only,O1,0.43342620736996157,0.35061983672779307,0.03306731566615484
